sample_id,split,label,sha256
cifar10_train_12696,Validation,dog,3efc41ab3ebf69fd8e4d0d8a609a39929912d30a5b21998ad229db0208601fa5
cifar10_train_40053,Validation,dog,2b03936fe191668efc686a698471e13b493b6b01686cf8c78a8fbda447b0c74c
cifar10_train_36301,Validation,dog,651c7b81ae892560390f1c7a961c5a014e152177581f0cfc0f3eb47f1c103733
cifar10_train_38313,Validation,dog,3e027a1889d9878f8923fba9508448e006660feb81c00ebcc7b59b361efcf1d3
cifar10_train_11165,Validation,dog,3a9539ca23d6ba9b10b8a0f0ce1d2fe241792a7917c62be2df6fffeb10f7bc54
cifar10_train_10897,Validation,dog,51ca6cec92107b01ed4df84c9ef9bb01406ef8449faef0888666c7064f69b366
cifar10_train_26998,Validation,dog,886fa95deb7293658433fa66b14993ea53a64bdc6145943896f104ff1b90544c
cifar10_train_24440,Validation,dog,c83eeaa5b94ca1debba856e0e18d326cef111f694fb77a42cc6b7d1c91242a0b
cifar10_train_18038,Validation,dog,87a5eafa0131adc81d10f8ff5f03d1752268e75e3180055711d03220253fa280
cifar10_train_35606,Validation,dog,32c4b6c4efda93c99fe8d1161382c905ee23917cb4c8c1aedff372f414ca3982
cifar10_train_42623,Validation,dog,497005c667afa6a4e56b5886423254717d41a9c50bc110e6d713bc900741dff9
cifar10_train_46187,Validation,dog,cdbaf0aebd6bacc771c0612df3af1d9469efbcd7d39e75c3f9e595c0cb76bd79
cifar10_train_6519,Validation,dog,0c98c4f17cff0f1b951c0fa93ab645a5cd90bc79ea0d752b6295f5e46679488f
cifar10_train_44848,Validation,dog,16a3754dc6c169567524b1fbfde2301a476db0e452321b913e5097cd1f053c15
cifar10_train_45828,Validation,dog,9362050493af3d763eeae3158c678bef4e1bdbe407ecaf41814085b25274fac7
cifar10_train_35152,Validation,dog,92b94a6849dc16c4094b3a06f55e2e7ec3ca5c36090b7bca96dd1d7ed1a98554
cifar10_train_24867,Validation,dog,02bf3a048df6db9b63e5da7b6d245826a875970240e13d94c7498716f6d946fb
cifar10_train_8464,Validation,dog,d6df1b63043460a197bf8cc4137d8371cdab5da26527422b95ea2a9732cc444f
cifar10_train_17148,Validation,dog,fb7c70117be61842bfd9a558a1490c6465ae0fc4482f219fad40c043f1806e83
cifar10_train_16859,Validation,dog,b74983ef3cc7b41cdd352e7757060d3f56c5beaf8b4470c6e2bc2b45dadbe0cc
cifar10_train_5749,Validation,dog,85a99e9ebea560b250cf39d19fa8d67456248d0c8bad14bddf1d13c4437e0b7b
cifar10_train_26179,Validation,dog,202e8a4d3e1b7a84abd09e258ae928266c4fe057e1df0685a601d8195e106386
cifar10_train_4355,Validation,dog,9d5ac351bd85f42ebbaf26e45141d8cf94858b30ab35f80a699949cc6a3cd272
cifar10_train_17152,Validation,dog,3b88b745496b5b88c02436eb7f4fe3c3b5dd9bb5b11f7c36e0b376c38118555f
cifar10_train_48181,Validation,dog,1cc138c9383503b7ed0cb34a91fd9110593958e93893e6ba45e9a8c0b11c4301
cifar10_train_3162,Validation,dog,8cd4531d47efd6869b18df1514e79a46667478b6410774565399e1ab08891ba4
cifar10_train_24056,Validation,dog,dc61f9bbb51952170b01aa7cbe2bf0603af2bddd3e5b697d2e2f895532936567
cifar10_train_48395,Validation,dog,ba383e475613a097186954e9f9fbe1a14f7481e33d50c78e851f131f3c43fe9d
cifar10_train_37341,Validation,dog,aceeedddad0247e70e247a8d53d6a1e28505d9fd81e329e69779c2a50621fd9d
cifar10_train_5043,Validation,dog,8dd22c91c3696d4825df78fa14047259e5513d565e7e2f8e07072414e47c021e
cifar10_train_24585,Validation,dog,dcba967899c37c965a23f6b26ef386cc332e91db84ea037ec56485eae805bad0
cifar10_train_813,Validation,dog,b37e5bd6ee1c1eceb51ba39735288200636a2028964dfc1b4ad47dcf2374732d
cifar10_train_11723,Validation,dog,fb28a0c2442b6cdb825c925c89b48453265e37a851d4e724754b251a35b898f1
cifar10_train_22184,Validation,dog,fa994f69f4680d126dee088bd01fef4fc6bcb3f4875ac464ada6b410031cc7f3
cifar10_train_5504,Validation,dog,97ec7653f9edc015de893e6635c2863f8b8289a8ce81a56540bb68f3faee769d
cifar10_train_38555,Validation,dog,6bba6ac4cb9bb264a838027cc19d342e036980556b39154eac9e2e52243f0d84
cifar10_train_19293,Validation,dog,7e78e4f2773b18f1d8f370c3dc8fa1372328a3f22cf25cf2a5322a3e2e0bbb9d
cifar10_train_6615,Validation,dog,903afb56df2329d4c7114d14f9d33aadf75516aadc3f17b6b3c05ed67cd96767
cifar10_train_24796,Validation,dog,70a35ee20ba9407c92acb504f6995df8531ad948f183520d0bd07978bd65c5ad
cifar10_train_46684,Validation,dog,03daf61c048dfa1100d25305220b073183ab9bfe7a6254d24003b783c8766098
cifar10_train_7454,Validation,dog,b9481dd593ba68473e9bad7941ac2ef7c47427ebb82bbe1088eb608aaf0246fb
cifar10_train_11083,Validation,dog,8cae5f319f0a7c2eb0ad31d3c2568f3c6b907bdb5c93681232ca84de25d73db9
cifar10_train_29969,Validation,dog,436d63f616872a69115d1218f0cbdcf43851feebfb3070c65e1c0fef90a0f061
cifar10_train_40456,Validation,dog,be4b494712115670a9b60734bab7074da7f04aaa0a73a63eaa79e76d6fd60a10
cifar10_train_15973,Validation,dog,046ff470cfe834c35bc16732efbe6d8a29c7e815efc4444b0252d7b56cbc0c61
cifar10_train_25522,Validation,dog,061e243f313f9e7d2408a8553c686c70b2e6284951b0b34e11c27edf10c2c59b
cifar10_train_25693,Validation,dog,07b1608ecc417f815680cd94beda528778b86d319f1f8507d2ae1dc038c8be50
cifar10_train_4626,Validation,dog,d1b77f459640c4070cb3aa0630a53cc9ba7735224f7bcd09b1b9b2e66d808d39
cifar10_train_8198,Validation,dog,d4b023fe746cda9be4d7b452f0322c62dfbc197f2dd2056a320674af0b4e0557
cifar10_train_8452,Validation,dog,0adc4cec1065e1f0e0e028dc5ee9e589d2ca0529a27ecd21551458ba136c3806
cifar10_train_8836,Validation,dog,8b841508a5a0646cc1b24ed0fe98f7da713994058e3b34021b3fcd62d6725b52
cifar10_train_49267,Validation,dog,79f618698148869bee657fd342e581aac411eafc888073aa453380811e4ec512
cifar10_train_28079,Validation,dog,064398e807174d379a4db116fafc26e6c9fbc510488bd25f4589d03548a8b4fe
cifar10_train_37921,Validation,dog,82a4d8d4ec85b903bdeb963a019bbe2bd2b6a6301fc66c145e0be649c16710f4
cifar10_train_27355,Validation,dog,57887fc8374bfeb4186b9b80798dd43dda2dbadc04e6e9747b42a58de08008ff
cifar10_train_45051,Validation,dog,b7fc9202f6969e493eb935781eed328eafc0a8da0cdd2a9f547f20630a219769
cifar10_train_23523,Validation,dog,23695acb7057372427c352018a5294022671e984fae0c1822110d1d1748379d6
cifar10_train_2733,Validation,dog,9cd4ba0b32c3cfcd22c84a452d2f834b9676e72198f30f41d3ac879952cc4c50
cifar10_train_40154,Validation,dog,2ae84980036ccc20d544c064722309d4a7152b6df2865ba9559073dd11c08ffa
cifar10_train_28777,Validation,dog,3f843ce3a4a9ac1248fea8ad67ef7840f666a9924d6c788b18e8bb28ccbd5f67
cifar10_train_46201,Validation,dog,8a6b9b8ab1d323ae351cdb36284c0f62ea943154d259696a80c7a963a99ccb36
cifar10_train_30356,Validation,dog,9b930a31504f703b4f87ad6ae817156fe27197dcffbe80ddaddfbd9ffce70b0d
cifar10_train_48048,Validation,dog,f772ba384a1b87eced3979fa7f4833764541fdef5dedd717bf674d92b0aac91b
cifar10_train_34524,Validation,dog,48a145929f0c049ca57404cd180a929fd7efd64a7d121501aa1b981e63d1c698
cifar10_train_34541,Validation,dog,bc08c7b4028c5372de8ac116fa04b67266c0d828517e26c320305e6fb01647ed
cifar10_train_38074,Validation,dog,ccbafdcd94c15de511a4908cd0bc3c39a29fd03dcf9418c8f904287b9fefe964
cifar10_train_22427,Validation,dog,39869a22af4bc603768b1a8836a7b29fdd2b74e28ae7b9463d0f97404e6c4f43
cifar10_train_43323,Validation,dog,ff7562bd6719df60532955fec6941866ddd268591debc29a4a5569406d50cd14
cifar10_train_23349,Validation,dog,adfb107383abeb7db3a7628c5e79f4ab9f7d62de2a69fbd0c342d52b02958618
cifar10_train_7677,Validation,dog,6d723b6379bb2626d112db7faac299c1095d5d0432aa623a406784376d38cc3f
cifar10_train_1911,Validation,dog,33971ad0d29536b2aa124b22ca10d1af4341b92d3519a0e8e30b4199ecf84ba2
cifar10_train_18278,Validation,dog,2042cb2a1d0b1f30b261362f1a35c5b9e4373b6670034b28d26dabfebe7590dc
cifar10_train_35165,Validation,dog,a8944b2ea7b7ea8c80dc929bfc33e6fa159176d57bf1b887c85ef16785d7a3e5
cifar10_train_4362,Validation,dog,1e9b33004af886d0ab735ed028e251590a6657d3244fc5d72713917042536f25
cifar10_train_21534,Validation,dog,ef339dc45fe9676b8933951bdb5fd343c0ea1f0ac61cbafd3d735ba260340c1a
cifar10_train_12290,Validation,dog,91d0dfdb5d5b862b044441ef6115a35fe5897cf6bbbcf9ed9d2bfa6664a77657
cifar10_train_29127,Validation,dog,f009758bc6f2b7918c5a12ea545bb3807dd5625973417381091baa5e4c38af04
cifar10_train_8731,Validation,dog,82903c2609c1afe642fe7556d9afbfb89575b13a5bb87717784a4cd30e8ab03e
cifar10_train_34007,Validation,dog,53cd268f38e33282c65260fb45db28cb92fb806bc993d3d172301b2617aa5f7d
cifar10_train_36411,Validation,dog,62dea8b2eccff0fdd17efe1d4e5b449b36ea4853c5835ec272d04af8823f36ee
cifar10_train_31994,Validation,dog,4388c844f967b146e9cc256d7a142af98028490508a1db3bd6e230439e5bdaf7
cifar10_train_26971,Validation,dog,05203270652e5da7807be574df4ad1e83b1419b2e424bf0b18591531d8fcd5ff
cifar10_train_43387,Validation,dog,2406b17ec0adb3e100891901d9e13746ef522dd16ba0c870976ac2ba9bd7bd87
cifar10_train_11495,Validation,dog,e73d9eeb5f168a78a285ac8399fcb638774167714b1644b4110cd50b88ab8be6
cifar10_train_12488,Validation,dog,104ffedb9b4f5c1b6bb633f495a2a42e3996b22d394b6b2dd21bc848d9a2624c
cifar10_train_16969,Validation,dog,2f4046fc74f6ed70264e1229db067cf1a372b3f8e0771b5f1663587be5336f87
cifar10_train_17315,Validation,dog,7ba386c235705bca6609b69eefc30e1291fa48298a4aac0514b4996e18ebf9c9
cifar10_train_41886,Validation,dog,a39e5cb5460d0234365223a2f2f9ba7d047c9e703b0c5d74e9fb3d0e87d695c2
cifar10_train_15340,Validation,dog,e7d8eda946d9a8a5cbb65579c9f4d36d337d17e55415680c833830173a8d6341
cifar10_train_3959,Validation,dog,7dfc5f8d3890de82f678913f4cc15dc1cae298e87de3727b09489991af990818
cifar10_train_33800,Validation,dog,4b057f9e1e3ba28989c049da116724c22026b3fe7712ec9e6ae24b0723aea8de
cifar10_train_33768,Validation,dog,76ef66c5ab53d9b3343645d7f104688e3360ad140f26a4b4c31329db16d4f927
cifar10_train_1713,Validation,dog,8945a4a85a5b65219ea467a3e8f8ed3f13b6256b08ccab9341b3dcbd2e41ea00
cifar10_train_42846,Validation,dog,ed6557b0b1b098e3732c370ec3e71a4ef2f9ab029f23b42b2899093bfe832341
cifar10_train_12581,Validation,dog,fa2ebf621114a2fb2366cf7bd5dc3a36f53b42236cafb5eae4fe5f37840241d6
cifar10_train_30124,Validation,dog,890145afa4bf26566a72fc40c0156715bc1c8ba2c247da91bf45c9d02afb03c1
cifar10_train_4548,Validation,dog,2e307216b0f3a75947cbad9cc69d2f8cce98242b7d781e35bf69b7997b99cc4e
cifar10_train_32364,Validation,dog,4a80b0f41a3581f0a60d78bcb866c04034ff700e8f0b57be305c6c4014894cad
cifar10_train_27225,Validation,dog,3f5981455110362ade01b8b14e29fbb9ddefc48435059b7adf846e2ae4f4c031
cifar10_train_44211,Validation,dog,817d854552c5a51e70968c10b2cbc7ff2e24cd6caf53abff052b71584b82e3a2
cifar10_train_1199,Validation,dog,5d6c03fe0d3b6e9c69618687d90d3c500367e83cb07adaa33fcbfc9f4dfd63cf
cifar10_train_49988,Validation,dog,f25e0d8d476cdce85ba6d6feadd90809d3f9e0d5d1ca848f9b47e1dd675cab55
cifar10_test_9748,Test,cat,c9c312724ff09ca23018284c16a5d17d938c73ae9a5d125fd83c874f6b6b7922
cifar10_test_9226,Test,cat,a2383694ebd168333cd806d9dbe24003e3ff518a0bf1088786fc89bdd4fa36dd
cifar10_test_8435,Test,cat,a863401dd63b57070af0138d552cad5cab980951d99a6658e2dc09abf7a85828
cifar10_test_9080,Test,cat,c88e2a6b4f26cc9e82f7e8aaa6ed57762751182f2f1ff217f9360c924ad78ee9
cifar10_test_1208,Test,cat,0f2c0d551c76427790df41b00f46de076f167f811b16dbcb79ea8fe44ee53893
cifar10_test_6062,Test,cat,f74f7444f2a0bb3b55ab8c88f8bcfe54bbe464f9a8bebd1b63e7750a918191ca
cifar10_test_8401,Test,cat,480ed0f6c71135a7b1ac508a99163ae4b59eca3dff191a9a245ef2af4f716d8e
cifar10_test_2698,Test,cat,77ea3965a7dbb160ab0adb374deb84e6667e810b50c58da11567c456322e2fce
cifar10_test_1445,Test,cat,b7c89637f7d7f8b1893c408171768c56ec769f03a359b54c58be86df39c6c00a
cifar10_test_8102,Test,cat,224fd7cc454d6eacd5ee2a293a8b6407fa506b13a48aa4da74f9de3a00d4b43f
cifar10_test_6333,Test,cat,0bae6d5513ec8d134843fdaa66bc088071b01e8fc5de2aee06ca4e9348613912
cifar10_test_9666,Test,cat,075bb0b75ed253e17b6b74cdc53ea86d5152e519eb765d2ea500902ccc25b4d0
cifar10_test_5908,Test,cat,ba9b69361d80ecabea93f680bc44b9bbdb51234db73fb9c0b5b8e12cbaeb3429
cifar10_test_9967,Test,cat,45a03abf6feedc2350ca4a374026c266abb7359f5638475da6ba2dcaaff6cd03
cifar10_test_2900,Test,cat,2a2c1bab90109a11598f516d7a063dc9459822f636317cf14f1dcdb8accf7561
cifar10_test_5535,Test,cat,def200510e01b52477942e05bcdda23933542ed0eda2875e9910343df5390f80
cifar10_test_4760,Test,cat,27c184c6aa3353469aac53a2e4c3c4ff4cc511efc1812e371a8dd69ab10c9b6d
cifar10_test_2829,Test,cat,4f26111fe99f6f0317ec97f42db5fb2536b7bf76a2d52ca3020ec7c05f94540f
cifar10_test_599,Test,cat,a690d1d633300a71e91dfa5a0b13a4ab48631f334d4315f0ab2f8c028cc39458
cifar10_test_650,Test,cat,d111b40faa9aa427cb41afbaf0e2f0a697667c3df553d83c1764fae55e09d4f3
cifar10_test_8281,Test,cat,e40c646b28a7cafbee770c0b150028c4c368de53fbb9b7d82eddfa59eaa4b7f6
cifar10_test_4407,Test,cat,1c9a062c1dedd6fe9117b154a9b4530f3672155fc20ccb5dbc5553c83596a844
cifar10_test_831,Test,cat,a1a5e4d6b7ca638e8d31f77bfe1cd3223378c9b7f5db5aec4f2a4222191a8edf
cifar10_test_6174,Test,cat,814ba13ab59dd49c3f0ac850b55baa9c4174f36db6c24b9fca426eded08a11bf
cifar10_test_7879,Test,cat,b05d14af37a7c84e9023c0d78a1267c0d4eda82324d78fb9e0aa7877c7fe4745
cifar10_test_46,Test,cat,e1eb192a1e5971dec63cb4627a7ba7e66aaafe0ff92d7590bc87134b64f14507
cifar10_test_7509,Test,cat,c62620a45afadfec62eac6415467494793894a1464dfb17695e9c2ab3c501855
cifar10_test_77,Test,cat,41e3434ab1b3a2e1a30fc544b70f18075dacd337182b91a9b18613dfdf1589ec
cifar10_test_8824,Test,cat,2b1a95856a365e0293014e0d606bfef5e32879b76b17af06705f4eb4186a77f8
cifar10_test_6203,Test,cat,b4ca29726d02c64315c04dfe6344c3a754a5a8615e6c9fca03adf430dcae1eb6
cifar10_test_565,Test,cat,22b8b0376ccdbab099ceaee62edccc88fa0bf1dfcaf1baf246f4c81cf985d9c3
cifar10_test_5565,Test,cat,09d24ad3ebf072f2ed4bb3e0fad82ddd33818478dffa13567a55ccbd97fd1c79
cifar10_test_3143,Test,cat,c45d3bcaa7088f9fd56faa3b466642532aea2a0decee8c9f775c73ad2e2676ca
cifar10_test_986,Test,cat,2551843bfb93ce2664d9004d57288b0ccdcbf8322f68c7f67cc85e58f95744d4
cifar10_test_8336,Test,cat,5afee730e7cede64818867dc8b5b94f73f6d3277447d2bca6fe32a394f11341f
cifar10_test_9120,Test,cat,7d12821bb30d645d742d0395c3167a687290a766ddca560db91679352a28b7dd
cifar10_test_456,Test,cat,344bac254b19ba44b2a5a1dd8eb1c86eea5d3e6ffa7f1ebade0ab57f8b5beb3d
cifar10_test_9740,Test,cat,d1205d9fc307a181480a191cf2a7ac3e1ad3fa23f3fff79f5d8565795d3cfe52
cifar10_test_1334,Test,cat,ae5c4ec1212130253a8bbfa95375e87b4d861711d2de08fd5f97607beb0a84c3
cifar10_test_1219,Test,cat,071749ab34e8dd60ff4f128233203cf975cda82c6d67804a53900b53d26c8d32
cifar10_test_6027,Test,cat,ee7a025cfb536857ce4adfc699517a730f17220cc66edcd7fec8a3e17d49241e
cifar10_test_9310,Test,cat,3bf6ec85e90522b96aca786ca494de3eef6112d4d651a381ce08051125677514
cifar10_test_7750,Test,cat,9df272849a878643f5724ddccf5a7d0f12540ad22da1a1db9cbd932eec34d202
cifar10_test_9292,Test,cat,9de73005cd21e892e09d16ba4902afd906edc09f21a7397f50d1fd5eac610c06
cifar10_test_6126,Test,cat,ef4e24ac8474d5ea310ee9b32a08aa3acdae1e943c50587bfc79084f338722f8
cifar10_test_950,Test,cat,30b00b73355ae21a2112b9acf34475251a75c4c7c7f97649c3b7358045484b9f
cifar10_test_7574,Test,cat,d405ccfcfadeecae7f1de44049e1604cd9ed1a3f05c61eb59070d0e908bbec8d
cifar10_test_5925,Test,cat,5dd86105b316531b548e5a7d8f0da4a71a39cf5901b78c576057152dcb7fbaee
cifar10_test_4785,Test,cat,876e0ac85f005c74aff35587cc2d04502eefee5cc3105b372bbe873ca9a95643
cifar10_test_273,Test,cat,5b6f9fe2e636c49c1cd02c06b03f47b1184ef445ce5300e1cd5e99056ac29f57
cifar10_test_5198,Test,cat,7a34997974bdf4b280eec6a5de5cd47e8f5574cce01acc9427993825d9a2d137
cifar10_test_2453,Test,cat,ad378c1c1c06c32ea24d3d0d7d97096b462cb97c98c0dc9ce147dfae34e17a21
cifar10_test_9755,Test,cat,c27d39fe8262b8fee9b6592eb08b1704567df7017a05102fc2b0fff9cc0f2dee
cifar10_test_6200,Test,cat,7a3e5452eea475545b9f1785ff28fa9a8905578248ad487d7cc4fb30245da89f
cifar10_test_2617,Test,cat,ce08df1e0e0c3f34c63b6c757641edfa2271870e0cda49c7ebcff69d9b7ca44e
cifar10_test_6687,Test,cat,2fa54f572300c7885bdd4e852bf3ced0cb6dc660df6ecb8ad16f2de08da2d74a
cifar10_test_1715,Test,cat,1aa18eac9d8fb0a383e80c5e8b5b9f6b60d6daca0b7430a987ee6a4c721e7553
cifar10_test_4195,Test,cat,3f5f0b00a065e723de77d27b1fece75e0919a492b22f1546cea9263eb183036a
cifar10_test_9961,Test,cat,da3742c406481895d9a43ee4a7649ba024bfdd3103dc190d1467e7fa94948c58
cifar10_test_5890,Test,cat,2f445321f4cffdbee1b5b625119f30ac13ae7a4802daa76dd8e02139e2f1a530
cifar10_test_7015,Test,cat,e70ac9e092be46663b61b58ba8c6279cfd5c111fdfaa4fede5ba76108a7b8c8c
cifar10_test_4435,Test,cat,583037e72f0decffe0bd892cd8e3b3364dcbb34f49806857b9e3ac4b8b51b806
cifar10_test_4652,Test,cat,2ce4a0075cb55feb78a6501557a71eb9cb9fc05ade862bd642af78950210999e
cifar10_test_4618,Test,cat,77710bdc16a89ef3abbf0f23c6f04918d9021bf95810afcc16c9ca07a71ee38a
cifar10_test_1518,Test,cat,d64a6a9e857fca5798e843ad4493698e31e1033455597e79cba645d7ae0e4578
cifar10_test_7549,Test,cat,d390f8ff24527bcccf4b6de4c7665898a6a41a9c96494bc6c517657eceb46dc5
cifar10_test_2606,Test,cat,89b03f7272da3f09de393ec4ac9f564b77701ea5e5de5c22e7a84fd0912915ec
cifar10_test_8848,Test,cat,bf09c2d4e56a30d1ba94bbcc6c27e463f6661a11648fcb7dcac2c4f35d45ea1b
cifar10_test_3267,Test,cat,0e3870815ff1c86cd528b22ff1471c054742904cb57883b737bb1a35a8cb3f32
cifar10_test_4526,Test,cat,f4d83d0318bddcdaeec651ac8a6cbe59542ccb34d7d4e7dd08b27ae10b39ecb0
cifar10_test_6467,Test,cat,89b8fb6e29cbe5fcc2ddabb49453c8e31926e34243f35eb037960b54320c01fd
cifar10_test_2444,Test,cat,e66adc02d92839a9682f24af708a731db66880d578c11656a7e993133611a5fe
cifar10_test_5011,Test,cat,f78fb867af4e391d1b610d52fd218e2ce936aff2af4b2062d7c0d88485b5271c
cifar10_test_8072,Test,cat,206e5a0016f70f07d4db359d0b44f8de6c35a38c5b26c59fd46015a2ecbd5b57
cifar10_test_6237,Test,cat,67d3684c15e8ea34947a121a28100a26afd2db58fc0a27f55439b51feb12ded4
cifar10_test_4765,Test,cat,c0a05afb820cd3630304b65b1ec10ee6ad0a9b6fc0a9cf5ae80718e3deb06a26
cifar10_test_3508,Test,cat,2fe0717865f62d8793bdfd22c5414ae8b4dd48e33cf31801d4a49aa1a765f2c3
cifar10_test_6698,Test,cat,fef10cdd573d0c4db3687331c78a65b223a28b6a204d840722512b77dc865e03
cifar10_test_6744,Test,cat,f25744e32ed011c7e218ddd48047b0b2085a19eabeaddc04c74c2d68ac0b4cd8
cifar10_test_6525,Test,cat,3db8dc3323b243fa2515b1e7d73484626c92cb2cdf239fb50f91309f0dc5c491
cifar10_test_3539,Test,cat,e6edf36eb6e0d1625acf05c348ca5e599068b97699f626b30541c5e05e3f0024
cifar10_test_3900,Test,cat,664fcfbf352851f79a70eb90f1775394e51bfff349ae123438250db589338e67
cifar10_test_4982,Test,cat,fa3f61c4406419b3b991e8f61f8f7d1d6723a361a49fc5809f34be17da724a22
cifar10_test_7099,Test,cat,04a675ed4efb136b635855e0c79b37def9f2f0d2e7be2118d14c022b21b429b6
cifar10_test_5191,Test,cat,70ec3bc74752fb36f7b80db177e697b03aa2db7eb5f51a67a08713241a48bfba
cifar10_test_5605,Test,cat,c8cf2cc7e432223a3b661c4e11a44c68289853e455ff714ad8794716664c88d6
cifar10_test_8420,Test,cat,5e5364f9d658c65db19e191c76b23e4242f358ee8b329ad7d106fe4967b6c184
cifar10_test_7825,Test,cat,9e33e9e1b23203e306ff8e969d553f5550b92d2766c58ff386da13124439e60d
cifar10_test_1280,Test,cat,098c4089d7ef94edaf807be7aebbd50eac83c99d1250e1a76bbcc5696bfb44bd
cifar10_test_2350,Test,cat,fc5c6cce03c51358b2efab91367965952a28635ef5a8c0ba7ecd2cafe62ce335
cifar10_test_9201,Test,cat,04e2add788f7abbfeb647477618765c341754ad7c461578daab104a6eeed87d5
cifar10_test_4422,Test,cat,ed656ddf6b16e6f4554fa39d22f1b7915a41e6f99ac75d38f2fcd87a05022333
cifar10_test_6670,Test,cat,11e33a7ef0a047ebc000bcf9de3a1d1d8098dd0a0463487ef438178dacb4b022
cifar10_test_9968,Test,cat,3da97d800531ebed9068e348e0b98be9c4593b8fe92bd14181784d7992eddfa1
cifar10_test_397,Test,cat,756ac6c118003152083bccab1d4b780e3d06b212dbc8a3b8660b52a7e9903a63
cifar10_test_5493,Test,cat,6a81ca68ca1402fc391e564aa6c1d298a87034952cdf74a6523c58d657b1a2d6
cifar10_test_1121,Test,cat,28c19d650bee43ec8f69801b05c00a1bde934eeca5fd08da6b2b9aab4c4a2f55
cifar10_test_4487,Test,cat,3c7fe1da4ab7f48e0a57ea521420a9a8feaa40ad1e3abd108c9c449eaa82407d
cifar10_test_4032,Test,cat,77876535d2909367ebbb6b410025f97efa9d0973b749cdd829d63d3198820058
cifar10_test_7496,Test,cat,2c094797ca1d1a58edb65812c28ff6a1582809591a7976227c32d7e1c5b16a93
cifar10_test_7962,Test,cat,54913932090a5f24e6eea7a61e637bca9872c2344eac8c524b583d4894dabf38
cifar10_test_1830,Test,cat,93f2e51b267fe10d4f5399e3be21aac10ca4805c9fd122af2c34542d78d6f312
cifar10_test_1524,Test,cat,4acd782d8f629d556264b7a5090575cd5a624bc743c7cd32d4c185d4246e90df
cifar10_test_412,Test,cat,ce1b954b2aabd5b3850d9031917debc064f0845e1476e7c10675bca56ab7ed70
cifar10_test_9316,Test,cat,a72ec55de2a63087191bd7bf80e9ffca35f2372e870b1c62dd216bfb1f46a9c0
cifar10_test_7110,Test,cat,db5d5682429113006b58eaa69122943e2646b845a621d9b70ef17eaff64b428d
cifar10_test_7885,Test,cat,9b8c7ee3980d3ba36753cfa822b77c0b85da70d23ffa6dbd429095c76b5afe50
cifar10_test_5575,Test,cat,6cf1d02ad473164a22775ef004f353a5d1f6dd92163d7e7bfae6e68f986c16c9
cifar10_test_1386,Test,cat,cf26f7abaee76181d1d513b51cfa34b86370ffc30712a01ee226e5e4354d710c
cifar10_test_1612,Test,cat,e23a7db79b34d1ae59037a2ac3efae75204a0b989f5c36928fd246512d7cc897
cifar10_test_9947,Test,cat,ea60dc62c16d06303fce7aa316701e9c7394a0e8a8a586646801edb1186a1f90
cifar10_test_845,Test,cat,6744e73ea5433964386be212aeafe2b4db7c7d21a42fc516b50bab3bc6cf1eaf
cifar10_test_9022,Test,cat,24deb1daf5f2163be39389a7f57e24807e605ea2792ec9cbc1ce4c473eee9f22
cifar10_test_2306,Test,cat,3c60e07c5c51a132ab868e2fbb90fd2d1e136cc84fb58617b7a75bf64a580638
cifar10_test_8662,Test,cat,a2cf9e6c2c1658e3b44079b38fd436751051b1b15e4b0c2f4e4f92aeb85d4df5
cifar10_test_4282,Test,cat,1f6b55ea4831904b75b35dd281794a5dcec236bbe0b1add473154b97a45ac5f2
cifar10_test_1180,Test,cat,ca6a44266ecf28d3d3ab3cdfd0ebfd6656c56a7627c0ef160492d27f764fd1c0
cifar10_test_7283,Test,cat,53bf7e734244533150898f579fb0dbd3405d5907563eb8d08b71500888235c1a
cifar10_test_8491,Test,cat,c0c99eb69a6bbd14e62fca050ce9baac201e09e3abdabfcc8199ae95d9902904
cifar10_test_6345,Test,cat,941d08f2b9bd0580dfb840b74013fc13350ff84b68122375d67eb62e2f205a5e
cifar10_test_945,Test,cat,dcc55603ec1062f6bd4da112eab70ef6360e4d9e2dcdb7536e4c7fbd36e4fbeb
cifar10_test_7644,Test,cat,8e9eecf699571a05216c06b233bcb0aaf24b3c9efe30d3733973500b1ff06340
cifar10_test_819,Test,cat,ea695569a27acffffa43b186fef3c2e3707db823256221ac003055aa9d0ad5be
cifar10_test_5769,Test,cat,cd76e08f8532f0b71a8366304ec0a2144c2ad6a0023de251a7dce4b9b8f54b09
cifar10_test_4391,Test,cat,66e1aae250346fb80fc83bae010642bb2f43753f606991f2f6dfc6a3b1a5d85d
cifar10_test_1813,Test,cat,8da0295e34f0204de7d2020111a62f3dbf68c2cd60bc0322a03d491ba613be4c
cifar10_test_2585,Test,cat,c095a0bb1804dd51eccd13a7f2072f8537baa87b2dbf3c34711293efa3c7be88
cifar10_test_8680,Test,cat,1d7754bc8704637bc65d2ae176793606c6d329763766ab306ebd7a4e31e12be1
cifar10_test_7743,Test,cat,b2b7630f56dae759bf3f365e8e3c7d8560efb4341047f86dd6757e8693b35616
cifar10_test_4495,Test,cat,e493bcce99bd23ee84a4ad1a7786c17b55a6f98dfd32426fe8259989e4de2cca
cifar10_test_8446,Test,cat,8c9564afddefdb2933b551c13f0e428a800b77ca331b0b4b15ac646fca63f59d
cifar10_test_5815,Test,cat,e2c008125856eea6f9f9ed891fcbf7fc22df40dda2b32b8fe94e14a46bb8e0e6
